code,sub_cat_name,sub_cat_code
92715,On Premise,CS13_201820
92712,On Premise,CS13_201820
146127,On Premise,CS13_201820
202559,On Premise,CS13_201820
178457,On Premise,CS13_201820
198773,On Premise,CS13_201820
66737,On Premise,CS13_201820
270691,On Premise,CS13_201820
135823,On Premise,CS13_201820
194205,On Premise,CS13_201820
95292,On Premise,CS13_201820
105798,On Premise,CS13_201820
105799,On Premise,CS13_201820
220048,On Premise,CS13_201820
219869,On Premise,CS13_201820
219868,On Premise,CS13_201820
105773,On Premise,CS13_201820
105779,On Premise,CS13_201820
115415,On Premise,CS13_201820
132991,On Premise,CS13_201820
219984,On Premise,CS13_201820
219987,On Premise,CS13_201820
219886,On Premise,CS13_201820
219883,On Premise,CS13_201820
219988,On Premise,CS13_201820
996892,On Premise,CS13_201820
314451,On Premise,CS13_201820
63725,On Premise,CS13_201820
186039,On Premise,CS13_201820
996884,On Premise,CS13_201820
85326,On Premise,CS13_201820
314471,On Premise,CS13_201820
88316,On Premise,CS13_201820
79134,On Premise,CS13_201820
79135,On Premise,CS13_201820
144609,On Premise,CS13_201820
79136,On Premise,CS13_201820
234058,On Premise,CS13_201820
233989,On Premise,CS13_201820
234003,On Premise,CS13_201820
234002,On Premise,CS13_201820
49770,On Premise,CS13_201820
539960,On Premise,CS13_201820
38645,On Premise,CS13_201820
146147,On Premise,CS13_201820
91037,On Premise,CS13_201820
91034,On Premise,CS13_201820
178454,On Premise,CS13_201820
178455,On Premise,CS13_201820
178463,On Premise,CS13_201820
751826,On Premise,CS13_201820
388835,On Premise,CS13_201820
66739,On Premise,CS13_201820
136191,On Premise,CS13_201820
86615,On Premise,CS13_201820
136171,On Premise,CS13_201820
85327,On Premise,CS13_201820
246301,On Premise,CS13_201820
311340,On Premise,CS13_201820
168047,On Premise,CS13_201820
231735,On Premise,CS13_201820
231734,On Premise,CS13_201820
136201,On Premise,CS13_201820
335451,On Premise,CS13_201820
136181,On Premise,CS13_201820
246291,On Premise,CS13_201820
136211,On Premise,CS13_201820
314511,On Premise,CS13_201820
88319,On Premise,CS13_201820
536193,On Premise,CS13_201820
77549,On Premise,CS13_201820
219884,On Premise,CS13_201820
177087,On Premise,CS13_201820
177086,On Premise,CS13_201820
1015876,On Premise,CS13_201820
1011844,On Premise,CS13_201820
1011845,On Premise,CS13_201820
1015875,On Premise,CS13_201820
1011846,On Premise,CS13_201820
79139,On Premise,CS13_201820
189892,On Premise,CS13_201820
194578,On Premise,CS13_201820
194757,On Premise,CS13_201820
301630,On Premise,CS13_201820
75155,On Premise,CS13_201820
75159,On Premise,CS13_201820
75158,On Premise,CS13_201820
75164,On Premise,CS13_201820
193327,On Premise,CS13_201820
198774,On Premise,CS13_201820
198776,On Premise,CS13_201820
198775,On Premise,CS13_201820
655605,On Premise,CS13_201820
1016154,On Premise,CS13_201820
1016153,On Premise,CS13_201820
251693,On Premise,CS13_201820
251694,On Premise,CS13_201820
251692,On Premise,CS13_201820
251669,On Premise,CS13_201820
254372,Retail Mixers,CS13_201830
254373,Retail Mixers,CS13_201830
254374,Retail Mixers,CS13_201830
202555,Retail Mixers,CS13_201830
202558,Retail Mixers,CS13_201830
202554,Retail Mixers,CS13_201830
202553,Retail Mixers,CS13_201830
216164,Retail Mixers,CS13_201830
216165,Retail Mixers,CS13_201830
968313,"Sports, Energy and Health",CS13_201840
255043,"Sports, Energy and Health",CS13_201840
205522,"Sports, Energy and Health",CS13_201840
255258,"Sports, Energy and Health",CS13_201840
255629,"Sports, Energy and Health",CS13_201840
957360,"Sports, Energy and Health",CS13_201840
320841,"Sports, Energy and Health",CS13_201840
255746,"Sports, Energy and Health",CS13_201840
255744,"Sports, Energy and Health",CS13_201840
255047,"Sports, Energy and Health",CS13_201840
255029,"Sports, Energy and Health",CS13_201840
205523,"Sports, Energy and Health",CS13_201840
233145,"Sports, Energy and Health",CS13_201840
255255,"Sports, Energy and Health",CS13_201840
255256,"Sports, Energy and Health",CS13_201840
255259,"Sports, Energy and Health",CS13_201840
205519,"Sports, Energy and Health",CS13_201840
205517,"Sports, Energy and Health",CS13_201840
255642,"Sports, Energy and Health",CS13_201840
256819,"Sports, Energy and Health",CS13_201840
109315,"Sports, Energy and Health",CS13_201840
256835,"Sports, Energy and Health",CS13_201840
140706,"Sports, Energy and Health",CS13_201840
94061,"Sports, Energy and Health",CS13_201840
128428,"Sports, Energy and Health",CS13_201840
98476,"Sports, Energy and Health",CS13_201840
124324,"Sports, Energy and Health",CS13_201840
96671,"Sports, Energy and Health",CS13_201840
257549,"Sports, Energy and Health",CS13_201840
257542,"Sports, Energy and Health",CS13_201840
255756,"Sports, Energy and Health",CS13_201840
255757,"Sports, Energy and Health",CS13_201840
255753,"Sports, Energy and Health",CS13_201840
255754,"Sports, Energy and Health",CS13_201840
256856,"Sports, Energy and Health",CS13_201840
255755,"Sports, Energy and Health",CS13_201840
255758,"Sports, Energy and Health",CS13_201840
256445,"Sports, Energy and Health",CS13_201840
256447,"Sports, Energy and Health",CS13_201840
253942,"Sports, Energy and Health",CS13_201840
255049,"Sports, Energy and Health",CS13_201840
255045,"Sports, Energy and Health",CS13_201840
255044,"Sports, Energy and Health",CS13_201840
255046,"Sports, Energy and Health",CS13_201840
253943,"Sports, Energy and Health",CS13_201840
255052,"Sports, Energy and Health",CS13_201840
255054,"Sports, Energy and Health",CS13_201840
255048,"Sports, Energy and Health",CS13_201840
173165,"Sports, Energy and Health",CS13_201840
257554,"Sports, Energy and Health",CS13_201840
255262,"Sports, Energy and Health",CS13_201840
235178,"Sports, Energy and Health",CS13_201840
252274,"Sports, Energy and Health",CS13_201840
252275,"Sports, Energy and Health",CS13_201840
235177,"Sports, Energy and Health",CS13_201840
224852,"Sports, Energy and Health",CS13_201840
220895,"Sports, Energy and Health",CS13_201840
220894,"Sports, Energy and Health",CS13_201840
229517,"Sports, Energy and Health",CS13_201840
260247,"Sports, Energy and Health",CS13_201840
260239,"Sports, Energy and Health",CS13_201840
260237,"Sports, Energy and Health",CS13_201840
112711,"Sports, Energy and Health",CS13_201840
148125,"Sports, Energy and Health",CS13_201840
260238,"Sports, Energy and Health",CS13_201840
945990,"Sports, Energy and Health",CS13_201840
255643,"Sports, Energy and Health",CS13_201840
257794,"Sports, Energy and Health",CS13_201840
255644,"Sports, Energy and Health",CS13_201840
82725,"Sports, Energy and Health",CS13_201840
75243,"Sports, Energy and Health",CS13_201840
244448,"Sports, Energy and Health",CS13_201840
244446,"Sports, Energy and Health",CS13_201840
244447,"Sports, Energy and Health",CS13_201840
124105,"Sports, Energy and Health",CS13_201840
52892,"Sports, Energy and Health",CS13_201840
232233,"Sports, Energy and Health",CS13_201840
546800,"Sports, Energy and Health",CS13_201840
253052,"Sports, Energy and Health",CS13_201840
235282,"Sports, Energy and Health",CS13_201840
256832,"Sports, Energy and Health",CS13_201840
259787,"Sports, Energy and Health",CS13_201840
256833,"Sports, Energy and Health",CS13_201840
256817,"Sports, Energy and Health",CS13_201840
260236,"Sports, Energy and Health",CS13_201840
257687,"Sports, Energy and Health",CS13_201840
255055,"Sports, Energy and Health",CS13_201840
140705,"Sports, Energy and Health",CS13_201840
174853,"Sports, Energy and Health",CS13_201840
203589,"Sports, Energy and Health",CS13_201840
252137,"Sports, Energy and Health",CS13_201840
252579,"Sports, Energy and Health",CS13_201840
84329,"Sports, Energy and Health",CS13_201840
84330,"Sports, Energy and Health",CS13_201840
252139,"Sports, Energy and Health",CS13_201840
189805,Water,CS13_201850
301648,Water,CS13_201850
189806,Water,CS13_201850
268185,Water,CS13_201850
797027,Water,CS13_201850
787980,Water,CS13_201850
133184,Water,CS13_201850
651780,Water,CS13_201850
899575,Water,CS13_201850
372953,Water,CS13_201850
82032,Water,CS13_201850
203067,Water,CS13_201850
180440,Water,CS13_201850
11828,Water,CS13_201850
633020,Water,CS13_201850
241809,Water,CS13_201850
165501,Water,CS13_201850
133183,Water,CS13_201850
133187,Water,CS13_201850
189018,Water,CS13_201850
272771,Water,CS13_201850
272791,Water,CS13_201850
272751,Water,CS13_201850
84243,Water,CS13_201850
71518,Water,CS13_201850
234772,Water,CS13_201850
234759,Water,CS13_201850
234774,Water,CS13_201850
224338,Water,CS13_201850
260957,Water,CS13_201850
245763,Water,CS13_201850
49910,Water,CS13_201850
8532,Water,CS13_201850
8508,Water,CS13_201850
45812,Water,CS13_201850
529000,Water,CS13_201850
253802,Water,CS13_201850
242688,Water,CS13_201850
77206,Water,CS13_201850
541560,Water,CS13_201850
204961,Water,CS13_201850
220022,Water,CS13_201850
204575,Water,CS13_201850
237348,Water,CS13_201850
235857,Water,CS13_201850
241715,Water,CS13_201850
242082,Water,CS13_201850
43373,Water,CS13_201850
246612,Water,CS13_201850
255252,Water,CS13_201850
255253,Water,CS13_201850
255254,Water,CS13_201850
84804,Water,CS13_201850
84803,Water,CS13_201850
237992,Water,CS13_201850
220078,Water,CS13_201850
148685,Water,CS13_201850
127017,Water,CS13_201850
116942,Water,CS13_201850
239034,Water,CS13_201850
127016,Water,CS13_201850
127015,Water,CS13_201850
127014,Water,CS13_201850
116919,Water,CS13_201850
256723,Water,CS13_201850
203447,Water,CS13_201850
241336,Water,CS13_201850
239447,Water,CS13_201850
702019,Brandy and Cognac,CS13_201860
702027,Brandy and Cognac,CS13_201860
122628,Brandy and Cognac,CS13_201860
122629,Brandy and Cognac,CS13_201860
66165,Brandy and Cognac,CS13_201860
66166,Brandy and Cognac,CS13_201860
529305,Brandy and Cognac,CS13_201860
529297,Brandy and Cognac,CS13_201860
702035,Brandy and Cognac,CS13_201860
702043,Brandy and Cognac,CS13_201860
235559,Brandy and Cognac,CS13_201860
226118,Brandy and Cognac,CS13_201860
226966,Brandy and Cognac,CS13_201860
702001,Brandy and Cognac,CS13_201860
129089,Brandy and Cognac,CS13_201860
129092,Brandy and Cognac,CS13_201860
185552,Brandy and Cognac,CS13_201860
185554,Brandy and Cognac,CS13_201860
51670,Brandy and Cognac,CS13_201860
51669,Brandy and Cognac,CS13_201860
255717,Brandy and Cognac,CS13_201860
255718,Brandy and Cognac,CS13_201860
1008926,Brandy and Cognac,CS13_201860
1008930,Brandy and Cognac,CS13_201860
539940,Brandy and Cognac,CS13_201860
539874,Brandy and Cognac,CS13_201860
1008977,Brandy and Cognac,CS13_201860
1011309,Brandy and Cognac,CS13_201860
258055,Brandy and Cognac,CS13_201860
258056,Brandy and Cognac,CS13_201860
196548,Brandy and Cognac,CS13_201860
196549,Brandy and Cognac,CS13_201860
231143,Gin,CS13_201870
231144,Gin,CS13_201870
73920,Gin,CS13_201870
73930,Gin,CS13_201870
473983,Gin,CS13_201870
473959,Gin,CS13_201870
196510,Gin,CS13_201870
196542,Gin,CS13_201870
257037,Gin,CS13_201870
257038,Gin,CS13_201870
249232,Gin,CS13_201870
249963,Gin,CS13_201870
627840,Gin,CS13_201870
627850,Gin,CS13_201870
245426,Gin,CS13_201870
245427,Gin,CS13_201870
619486,Gin,CS13_201870
289769,Gin,CS13_201870
237566,Gin,CS13_201870
237607,Gin,CS13_201870
225849,Gin,CS13_201870
225852,Gin,CS13_201870
38275,Gin,CS13_201870
38276,Gin,CS13_201870
131476,Gin,CS13_201870
131477,Gin,CS13_201870
201035,Gin,CS13_201870
201036,Gin,CS13_201870
194586,Gin,CS13_201870
194587,Gin,CS13_201870
669275,Gin,CS13_201870
669267,Gin,CS13_201870
63548,Gin,CS13_201870
63549,Gin,CS13_201870
65635,Gin,CS13_201870
65636,Gin,CS13_201870
184897,Gin,CS13_201870
184898,Gin,CS13_201870
189176,Gin,CS13_201870
189177,Gin,CS13_201870
140597,Gin,CS13_201870
140598,Gin,CS13_201870
222104,Gin,CS13_201870
222105,Gin,CS13_201870
215992,Gin,CS13_201870
215993,Gin,CS13_201870
234769,Gin,CS13_201870
234792,Gin,CS13_201870
804330,Gin,CS13_201870
55082,Gin,CS13_201870
118665,Gin,CS13_201870
118666,Gin,CS13_201870
234432,Gin,CS13_201870
234433,Gin,CS13_201870
200292,Gin,CS13_201870
200293,Gin,CS13_201870
241129,Gin,CS13_201870
241152,Gin,CS13_201870
236842,Gin,CS13_201870
236843,Gin,CS13_201870
231158,Gin,CS13_201870
231162,Gin,CS13_201870
245452,Gin,CS13_201870
245453,Gin,CS13_201870
255652,Gin,CS13_201870
255654,Gin,CS13_201870
255945,Gin,CS13_201870
255946,Gin,CS13_201870
261275,Gin,CS13_201870
261276,Gin,CS13_201870
1012270,Gin,CS13_201870
1012856,Gin,CS13_201870
1012855,Gin,CS13_201870
1011496,Gin,CS13_201870
1011497,Gin,CS13_201870
1011498,Gin,CS13_201870
1013171,Gin,CS13_201870
1008853,Gin,CS13_201870
1011319,Gin,CS13_201870
1011833,Gin,CS13_201870
1008859,Gin,CS13_201870
251808,Gin,CS13_201870
251809,Gin,CS13_201870
244725,Gin,CS13_201870
244726,Gin,CS13_201870
1014108,Gin,CS13_201870
1012091,Gin,CS13_201870
1011057,Gin,CS13_201870
1012902,Gin,CS13_201870
1012903,Gin,CS13_201870
1010610,Gin,CS13_201870
1012291,Gin,CS13_201870
1011072,Gin,CS13_201870
1014536,Gin,CS13_201870
1011102,Gin,CS13_201870
1011104,Gin,CS13_201870
1008865,Gin,CS13_201870
1013162,Gin,CS13_201870
1013003,Gin,CS13_201870
1014537,Gin,CS13_201870
1008867,Gin,CS13_201870
1008963,Gin,CS13_201870
1016172,Gin,CS13_201870
1012704,Gin,CS13_201870
1014688,Gin,CS13_201870
1010622,Gin,CS13_201870
1012436,Gin,CS13_201870
1010639,Gin,CS13_201870
1013166,Gin,CS13_201870
1010616,Gin,CS13_201870
1016584,Gin,CS13_201870
1012621,Gin,CS13_201870
1010620,Gin,CS13_201870
1012619,Gin,CS13_201870
1012620,Gin,CS13_201870
1008869,Gin,CS13_201870
1011130,Gin,CS13_201870
1011131,Gin,CS13_201870
1013580,Gin,CS13_201870
1013593,Gin,CS13_201870
1016008,Gin,CS13_201870
1012068,Gin,CS13_201870
1011318,Gin,CS13_201870
1014169,Gin,CS13_201870
1015025,Gin,CS13_201870
1015019,Gin,CS13_201870
1011373,Gin,CS13_201870
1011054,Gin,CS13_201870
1013061,Gin,CS13_201870
1013063,Gin,CS13_201870
1012623,Gin,CS13_201870
1008856,Gin,CS13_201870
1014611,Gin,CS13_201870
1008862,Gin,CS13_201870
1012617,Gin,CS13_201870
1011834,Gin,CS13_201870
1011870,Gin,CS13_201870
1014612,Gin,CS13_201870
1014518,Gin,CS13_201870
1013522,Gin,CS13_201870
1012086,Gin,CS13_201870
1013167,Gin,CS13_201870
1011715,Gin,CS13_201870
1014540,Gin,CS13_201870
1012917,Gin,CS13_201870
1011157,Gin,CS13_201870
1012084,Gin,CS13_201870
1011164,Gin,CS13_201870
1013019,Gin,CS13_201870
1013550,Gin,CS13_201870
1011835,Gin,CS13_201870
1012081,Gin,CS13_201870
1013024,Gin,CS13_201870
1015020,Gin,CS13_201870
1016013,Gin,CS13_201870
1015534,Gin,CS13_201870
1012088,Gin,CS13_201870
252698,Gin,CS13_201870
252699,Gin,CS13_201870
246093,Gin,CS13_201870
246094,Gin,CS13_201870
502617,Gin,CS13_201870
502609,Gin,CS13_201870
1012905,Gin,CS13_201870
63543,Gin,CS13_201870
63544,Gin,CS13_201870
1012080,Gin,CS13_201870
1013555,Gin,CS13_201870
1016155,Gin,CS13_201870
1015022,Gin,CS13_201870
1014185,Gin,CS13_201870
1015021,Gin,CS13_201870
1014189,Gin,CS13_201870
1014188,Gin,CS13_201870
1014186,Gin,CS13_201870
1014684,Gin,CS13_201870
1011838,Gin,CS13_201870
1012262,Gin,CS13_201870
1012275,Gin,CS13_201870
1015775,Gin,CS13_201870
1016737,Gin,CS13_201870
1016738,Gin,CS13_201870
1016735,Gin,CS13_201870
1016736,Gin,CS13_201870
1011073,Gin,CS13_201870
248957,Gin,CS13_201870
248958,Gin,CS13_201870
255544,Gin,CS13_201870
255545,Gin,CS13_201870
1011507,Gin,CS13_201870
1012097,Gin,CS13_201870
1015997,Gin,CS13_201870
1008841,Gin,CS13_201870
1010483,Gin,CS13_201870
1016706,Gin,CS13_201870
1016705,Gin,CS13_201870
1015792,Gin,CS13_201870
1016057,Gin,CS13_201870
1011129,Gin,CS13_201870
1010486,Gin,CS13_201870
1010487,Gin,CS13_201870
1010488,Gin,CS13_201870
241503,Gin,CS13_201870
241504,Gin,CS13_201870
251422,Gin,CS13_201870
251834,Gin,CS13_201870
1011078,Gin,CS13_201870
1014193,Gin,CS13_201870
1012533,Gin,CS13_201870
1011350,Gin,CS13_201870
1014164,Gin,CS13_201870
1012913,Gin,CS13_201870
1012271,Gin,CS13_201870
1013192,Gin,CS13_201870
1013193,Gin,CS13_201870
1012871,Gin,CS13_201870
1012467,Gin,CS13_201870
1012466,Gin,CS13_201870
1012463,Gin,CS13_201870
1012461,Gin,CS13_201870
1012462,Gin,CS13_201870
1012465,Gin,CS13_201870
1012464,Gin,CS13_201870
1008866,Gin,CS13_201870
1015791,Gin,CS13_201870
1008848,Gin,CS13_201870
238109,Gin,CS13_201870
238112,Gin,CS13_201870
1011133,Gin,CS13_201870
1008844,Gin,CS13_201870
1011374,Gin,CS13_201870
1010621,Gin,CS13_201870
1008864,Gin,CS13_201870
1008860,Gin,CS13_201870
1012909,Gin,CS13_201870
1015518,Gin,CS13_201870
1011375,Gin,CS13_201870
1012853,Gin,CS13_201870
1014646,Gin,CS13_201870
1008857,Gin,CS13_201870
1010609,Gin,CS13_201870
1015027,Gin,CS13_201870
1008852,Gin,CS13_201870
1008854,Gin,CS13_201870
1011114,Gin,CS13_201870
1013165,Gin,CS13_201870
1013164,Gin,CS13_201870
1010619,Gin,CS13_201870
1014310,Gin,CS13_201870
1010612,Gin,CS13_201870
1012096,Gin,CS13_201870
1012093,Gin,CS13_201870
1017267,Gin,CS13_201870
1012092,Gin,CS13_201870
1008840,Gin,CS13_201870
1016842,Gin,CS13_201870
1015516,Gin,CS13_201870
1015517,Gin,CS13_201870
1013151,Gin,CS13_201870
1012624,Gin,CS13_201870
1012625,Gin,CS13_201870
1011506,Gin,CS13_201870
1012069,Gin,CS13_201870
1012618,Gin,CS13_201870
1014264,Gin,CS13_201870
237028,Gin,CS13_201870
237029,Gin,CS13_201870
1014522,Gin,CS13_201870
1013596,Gin,CS13_201870
1012927,Gin,CS13_201870
1014523,Gin,CS13_201870
1013575,Gin,CS13_201870
1016771,Gin,CS13_201870
1016770,Gin,CS13_201870
1011121,Gin,CS13_201870
1016054,Gin,CS13_201870
1014345,Gin,CS13_201870
1011836,Gin,CS13_201870
1012916,Gin,CS13_201870
1012470,Gin,CS13_201870
1012469,Gin,CS13_201870
1012915,Gin,CS13_201870
1011371,Gin,CS13_201870
1011837,Gin,CS13_201870
1012471,Gin,CS13_201870
1011719,Gin,CS13_201870
263369,"Halves, Quarters, Miniatures",CS13_201880
263372,"Halves, Quarters, Miniatures",CS13_201880
263364,"Halves, Quarters, Miniatures",CS13_201880
263365,"Halves, Quarters, Miniatures",CS13_201880
254416,"Halves, Quarters, Miniatures",CS13_201880
254418,"Halves, Quarters, Miniatures",CS13_201880
254657,"Halves, Quarters, Miniatures",CS13_201880
254658,"Halves, Quarters, Miniatures",CS13_201880
187063,"Halves, Quarters, Miniatures",CS13_201880
189615,"Halves, Quarters, Miniatures",CS13_201880
249154,"Halves, Quarters, Miniatures",CS13_201880
249155,"Halves, Quarters, Miniatures",CS13_201880
230408,"Halves, Quarters, Miniatures",CS13_201880
230422,"Halves, Quarters, Miniatures",CS13_201880
193336,"Halves, Quarters, Miniatures",CS13_201880
190743,"Halves, Quarters, Miniatures",CS13_201880
190745,"Halves, Quarters, Miniatures",CS13_201880
249216,"Halves, Quarters, Miniatures",CS13_201880
249217,"Halves, Quarters, Miniatures",CS13_201880
92208,"Halves, Quarters, Miniatures",CS13_201880
249222,"Halves, Quarters, Miniatures",CS13_201880
249223,"Halves, Quarters, Miniatures",CS13_201880
247652,"Halves, Quarters, Miniatures",CS13_201880
240824,"Halves, Quarters, Miniatures",CS13_201880
240825,"Halves, Quarters, Miniatures",CS13_201880
190719,"Halves, Quarters, Miniatures",CS13_201880
249214,"Halves, Quarters, Miniatures",CS13_201880
249215,"Halves, Quarters, Miniatures",CS13_201880
249194,"Halves, Quarters, Miniatures",CS13_201880
249195,"Halves, Quarters, Miniatures",CS13_201880
232394,"Halves, Quarters, Miniatures",CS13_201880
74190,"Halves, Quarters, Miniatures",CS13_201880
190782,"Halves, Quarters, Miniatures",CS13_201880
190783,"Halves, Quarters, Miniatures",CS13_201880
190729,"Halves, Quarters, Miniatures",CS13_201880
190742,"Halves, Quarters, Miniatures",CS13_201880
259963,"Halves, Quarters, Miniatures",CS13_201880
259962,"Halves, Quarters, Miniatures",CS13_201880
831115,"Halves, Quarters, Miniatures",CS13_201880
204406,"Halves, Quarters, Miniatures",CS13_201880
204407,"Halves, Quarters, Miniatures",CS13_201880
80269,"Halves, Quarters, Miniatures",CS13_201880
192193,"Halves, Quarters, Miniatures",CS13_201880
192194,"Halves, Quarters, Miniatures",CS13_201880
123887,"Halves, Quarters, Miniatures",CS13_201880
252624,"Halves, Quarters, Miniatures",CS13_201880
190796,"Halves, Quarters, Miniatures",CS13_201880
190797,"Halves, Quarters, Miniatures",CS13_201880
190748,"Halves, Quarters, Miniatures",CS13_201880
190749,"Halves, Quarters, Miniatures",CS13_201880
252351,"Halves, Quarters, Miniatures",CS13_201880
252773,"Halves, Quarters, Miniatures",CS13_201880
249158,"Halves, Quarters, Miniatures",CS13_201880
249159,"Halves, Quarters, Miniatures",CS13_201880
249183,"Halves, Quarters, Miniatures",CS13_201880
249184,"Halves, Quarters, Miniatures",CS13_201880
249606,"Halves, Quarters, Miniatures",CS13_201880
235963,"Halves, Quarters, Miniatures",CS13_201880
244255,"Halves, Quarters, Miniatures",CS13_201880
485532,"Halves, Quarters, Miniatures",CS13_201880
240237,"Halves, Quarters, Miniatures",CS13_201880
147224,"Halves, Quarters, Miniatures",CS13_201880
190725,"Halves, Quarters, Miniatures",CS13_201880
226064,"Halves, Quarters, Miniatures",CS13_201880
226065,"Halves, Quarters, Miniatures",CS13_201880
226137,"Halves, Quarters, Miniatures",CS13_201880
226138,"Halves, Quarters, Miniatures",CS13_201880
255213,"Halves, Quarters, Miniatures",CS13_201880
255215,"Halves, Quarters, Miniatures",CS13_201880
262993,"Halves, Quarters, Miniatures",CS13_201880
262994,"Halves, Quarters, Miniatures",CS13_201880
95683,"Halves, Quarters, Miniatures",CS13_201880
398040,"Halves, Quarters, Miniatures",CS13_201880
252558,"Halves, Quarters, Miniatures",CS13_201880
258184,"Halves, Quarters, Miniatures",CS13_201880
258185,"Halves, Quarters, Miniatures",CS13_201880
218932,"Halves, Quarters, Miniatures",CS13_201880
218934,"Halves, Quarters, Miniatures",CS13_201880
246317,"Halves, Quarters, Miniatures",CS13_201880
246318,"Halves, Quarters, Miniatures",CS13_201880
231188,"Halves, Quarters, Miniatures",CS13_201880
231189,"Halves, Quarters, Miniatures",CS13_201880
258295,"Halves, Quarters, Miniatures",CS13_201880
258296,"Halves, Quarters, Miniatures",CS13_201880
258292,"Halves, Quarters, Miniatures",CS13_201880
258294,"Halves, Quarters, Miniatures",CS13_201880
260319,"Halves, Quarters, Miniatures",CS13_201880
249156,"Halves, Quarters, Miniatures",CS13_201880
249157,"Halves, Quarters, Miniatures",CS13_201880
190768,"Halves, Quarters, Miniatures",CS13_201880
190770,"Halves, Quarters, Miniatures",CS13_201880
223216,"Halves, Quarters, Miniatures",CS13_201880
223217,"Halves, Quarters, Miniatures",CS13_201880
195162,"Halves, Quarters, Miniatures",CS13_201880
195163,"Halves, Quarters, Miniatures",CS13_201880
200094,"Halves, Quarters, Miniatures",CS13_201880
258325,"Halves, Quarters, Miniatures",CS13_201880
258326,"Halves, Quarters, Miniatures",CS13_201880
653970,"Halves, Quarters, Miniatures",CS13_201880
392530,"Halves, Quarters, Miniatures",CS13_201880
258284,"Halves, Quarters, Miniatures",CS13_201880
258286,"Halves, Quarters, Miniatures",CS13_201880
232063,"Halves, Quarters, Miniatures",CS13_201880
232064,"Halves, Quarters, Miniatures",CS13_201880
250948,"Halves, Quarters, Miniatures",CS13_201880
232047,"Halves, Quarters, Miniatures",CS13_201880
72800,"Halves, Quarters, Miniatures",CS13_201880
240438,"Halves, Quarters, Miniatures",CS13_201880
240439,"Halves, Quarters, Miniatures",CS13_201880
261803,"Halves, Quarters, Miniatures",CS13_201880
261804,"Halves, Quarters, Miniatures",CS13_201880
229327,Rum,CS13_201900
229329,Rum,CS13_201900
249234,Rum,CS13_201900
249889,Rum,CS13_201900
975821,Rum,CS13_201900
975813,Rum,CS13_201900
239534,Rum,CS13_201900
239535,Rum,CS13_201900
190607,Rum,CS13_201900
190608,Rum,CS13_201900
191243,Rum,CS13_201900
191244,Rum,CS13_201900
63557,Rum,CS13_201900
63558,Rum,CS13_201900
177276,Rum,CS13_201900
177277,Rum,CS13_201900
185295,Rum,CS13_201900
185296,Rum,CS13_201900
123463,Rum,CS13_201900
67769,Rum,CS13_201900
624270,Rum,CS13_201900
927053,Rum,CS13_201900
984179,Rum,CS13_201900
984161,Rum,CS13_201900
238285,Rum,CS13_201900
238286,Rum,CS13_201900
108685,Rum,CS13_201900
108686,Rum,CS13_201900
256821,Rum,CS13_201900
256811,Rum,CS13_201900
687960,Rum,CS13_201900
687980,Rum,CS13_201900
330161,Rum,CS13_201900
330151,Rum,CS13_201900
133888,Rum,CS13_201900
118714,Rum,CS13_201900
608703,Rum,CS13_201900
608687,Rum,CS13_201900
122768,Rum,CS13_201900
122769,Rum,CS13_201900
185287,Rum,CS13_201900
185288,Rum,CS13_201900
1016146,Rum,CS13_201900
1013174,Rum,CS13_201900
1008972,Rum,CS13_201900
1013170,Rum,CS13_201900
1008971,Rum,CS13_201900
1010277,Rum,CS13_201900
260525,Rum,CS13_201900
260526,Rum,CS13_201900
1016149,Rum,CS13_201900
1016156,Rum,CS13_201900
1016147,Rum,CS13_201900
1016148,Rum,CS13_201900
1014683,Rum,CS13_201900
1014682,Rum,CS13_201900
190616,Rum,CS13_201900
190617,Rum,CS13_201900
1015093,Rum,CS13_201900
1012904,Rum,CS13_201900
1013021,Rum,CS13_201900
1013486,Rum,CS13_201900
1010780,Rum,CS13_201900
1011166,Rum,CS13_201900
249236,Rum,CS13_201900
249965,Rum,CS13_201900
259844,Rum,CS13_201900
259845,Rum,CS13_201900
1014519,Rum,CS13_201900
1012899,Rum,CS13_201900
1012901,Rum,CS13_201900
1012900,Rum,CS13_201900
1011501,Rum,CS13_201900
1011499,Rum,CS13_201900
261324,Rum,CS13_201900
261325,Rum,CS13_201900
1016769,Rum,CS13_201900
1016166,Rum,CS13_201900
1016165,Rum,CS13_201900
1012079,Rum,CS13_201900
1012095,Rum,CS13_201900
1013560,Rum,CS13_201900
1013568,Rum,CS13_201900
1013567,Rum,CS13_201900
1013172,Rum,CS13_201900
1014539,Rum,CS13_201900
1011043,Rum,CS13_201900
1008905,Rum,CS13_201900
1008899,Rum,CS13_201900
261311,Rum,CS13_201900
261312,Rum,CS13_201900
1012292,Rum,CS13_201900
629865,Rum,CS13_201900
292458,Rum,CS13_201900
1013169,Rum,CS13_201900
1013168,Rum,CS13_201900
1014320,Rum,CS13_201900
1014525,Rum,CS13_201900
1014545,Rum,CS13_201900
1014524,Rum,CS13_201900
1014544,Rum,CS13_201900
1011040,Rum,CS13_201900
1008895,Rum,CS13_201900
1015234,Rum,CS13_201900
1015535,Rum,CS13_201900
1014191,Rum,CS13_201900
1016053,Rum,CS13_201900
1015024,Rum,CS13_201900
1016852,Rum,CS13_201900
1008896,Rum,CS13_201900
1011640,Rum,CS13_201900
1016015,Rum,CS13_201900
