additional_information,additives,alcohol_units,alcohol_volume,allergy_advice,alternative_products,beverage_type,brand,cat_code,cat_name,closure_type,code,current_vintage,description,freezing_guidelines,grape_variety,img_big_guid,img_small_guid,ingredients,manufacturer,name,nutrition_notes,nutrition_table,on_offer,origin_country,pack_type,packaging,packed_country,por,prepare_and_use,producer,recycling,rrp,rt_qty,shelf_id,size,storage_information,storage_type,sub_cat_code,sub_cat_name,tasting_notes,unit_description,vat,wine_colour,wine_maker,ws_qty,wsp_exl_vat,wsp_inc_vat
,,,,,,,,,,,227886,,,,,,/bbimages/1/45b80e48-856e-4376-81c1-2d80bdfc1ecd.jpg,,,Discover the Choice Beef Lasagne 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,"Case of,6",£11.40,
,,,,,,,,,,,227887,,,,,,/bbimages/1/45b80e48-856e-4376-81c1-2d80bdfc1ecd.jpg,,,Discover the Choice Beef Lasagne 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,,£1.90,
,,,,,,,,,,,199064,,,,,,/graphics/ni/ni90.jpg,,,Supertops Spicy Beef Chunks,,,,,,,,,,,,,1kg,,,,Frozen,CS13_200520,,,,0%,,,"Case of,10",£64.89,
,,,,,,,,,,,214828,,,,,,/graphics/ni/ni90.jpg,,,Supertops Spicy Beef Chunks,,,,,,,,,,,,,1kg,,,,Frozen,CS13_200520,,,,0%,,,,£6.49,
,,,,,,,,,,,190779,,,,,,/bbimages/1/06e65b6e-98bb-427e-83f2-62d88128e715.jpg,,,Bakers Best Steak & Gravy Deep Fill Pies 6 x 230g,,,,,,,,,,,,,6x230g,,,,Frozen,CS13_200440,,,,0%,,,"Case of,8",£51.09,
,,,,,,,,,,,190842,,,,,,/bbimages/1/06e65b6e-98bb-427e-83f2-62d88128e715.jpg,,,Bakers Best Steak & Gravy Deep Fill Pies 6 x 230g,,,,,,,,,,,,,6x230g,,,,Frozen,CS13_200440,,,,0%,,,,£6.39,
,,,,,,,,,,,105135,,,,,,/bbimages/1/e5bbbb71-97a2-483a-9bf3-b52f446c72d9.jpg,,,Chef's Larder 40 (Average) Thick Pork Sausages 2.27kg,,,,,,,,,,,,,2.27kg,,,,Frozen,CS13_200450,,,,0%,,,,£7.49,
,,,,,,,,,,,105128,,,,,,/bbimages/1/063a1aa9-55fd-48b8-aeb2-8ef975b4d912.jpg,,,Chef's Larder 80 (Average) Thin Pork Sausages 2.27kg,,,,,,,,,,,,,2.27kg,,,,Frozen,CS13_200450,,,,0%,,,"Case of,4",£31.96,
,,,,,,,,,,,105129,,,,,,/bbimages/1/063a1aa9-55fd-48b8-aeb2-8ef975b4d912.jpg,,,Chef's Larder 80 (Average) Thin Pork Sausages 2.27kg,,,,,,,,,,,,,2.27kg,,,,Frozen,CS13_200450,,,,0%,,,,£7.99,
,,,,,,,,,,,131387,,,,,,/bbimages/1/60031b6f-6a40-4e9c-97fc-b535c8d27532.jpg,,,Chef's Larder Strawberry Gateau (Pre-Sliced),,,,,,,,,,,,,14ptn,,,,Frozen,CS13_200460,,,,,,,,,
,,,,,,,,,,,189745,,,,,,/bbimages/1/8018f08c-8bfc-4788-b1e4-c2d05db88b81.jpg,,,Chocolate Fudge Cake,,,,,,,,,,,,,14ptn,,,,Frozen,CS13_200460,,,,0%,,,"Case of,10",£59.89,
,,,,,,,,,,,189747,,,,,,/bbimages/1/8018f08c-8bfc-4788-b1e4-c2d05db88b81.jpg,,,Chocolate Fudge Cake,,,,,,,,,,,,,14ptn,,,,Frozen,CS13_200460,,,,0%,,,,£5.99,
,,,,,,,,,,,227867,,,,,,/bbimages/1/66e3905e-427d-4b91-90f3-de7cf7e98923.jpg,,,Discover the Choice Beef Stew & Dumplings 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,"Case of,6",£11.40,
,,,,,,,,,,,227869,,,,,,/bbimages/1/66e3905e-427d-4b91-90f3-de7cf7e98923.jpg,,,Discover the Choice Beef Stew & Dumplings 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,,£1.90,
,,,,,,,,,,,227874,,,,,,/bbimages/1/cd7aad4f-c7c0-4915-9a2c-9e079799c1c1.jpg,,,Discover the Choice Chicken Casserole & Dumplings 450g,,,,,,,,36.0%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,"Case of,6",£11.49,
,,,,,,,,,,,236722,,,,,,/bbimages/1/0689e0b5-92e0-408d-9b28-7b01012ad1c0.jpg,,,Bakers Best Steak Bake 24 x 155g (3.72kg),,,,,,,,65.1%,,,,£42.96,24x155g,,,,Frozen,CS13_200440,,,,0%,,,,£14.99,
,,,,,,,,,,,218828,,,,,,/bbimages/1/0304e94b-7d5f-4c96-880d-af92f2fac54a.jpg,,,Chef's Essentials 48 Plain White Baps,,,,,,,,,,,,,48x87g,,,,Frozen,CS13_200440,,,,0%,,,,£5.99,
,,,,,,,,,,,84626,,,,,,/bbimages/1/2a389799-f139-4574-bc9d-de5ce5dae51c.jpg,,,Chef's Larder American 80% Beef Burgers 48 x 113g (5.42kg),,,,,,,,,,,,,48x113g,,,,Frozen,CS13_200450,,,,0%,,,,£22.99,
,,,,,,,,,,,105104,,,,,,/bbimages/1/12bca3d9-2f79-4e3e-8b96-bfe96f1cb413.jpg,,,Chef's Larder Pork Sausagemeat 600g,,,,,,,,,,,,,600g,,,,Frozen,CS13_200450,,,,0%,,,,£2.49,
,,,,,,,,,,,105126,,,,,,/bbimages/1/fac5aae8-490d-4950-bf3a-d8db7a004961.jpg,,,Chef's Larder Premium 30 (Average) Cumberland Sausages 2.27kg,,,,,,,,,,,,,2.27kg,,,,Frozen,CS13_200450,,,,0%,,,"Case of,4",£43.96,
,,,,,,,,,,,189743,,,,,,/bbimages/1/7b61e288-8a21-46f6-91a1-08f98762bd37.jpg,,,Chocolate Gateau,,,,,,,,,,,,,14ptn,,,,Frozen,CS13_200460,,,,0%,,,"Case of,10",£59.89,
,,,,,,,,,,,189744,,,,,,/bbimages/1/7b61e288-8a21-46f6-91a1-08f98762bd37.jpg,,,Chocolate Gateau,,,,,,,,,,,,,14ptn,,,,Frozen,CS13_200460,,,,0%,,,,£5.99,
,,,,,,,,,,,219357,,,,,,/bbimages/1/eb5a81d9-4036-42ae-ba70-d436aa419e47.jpg,,,English Cheesecake Company Honeycomb Golden Nugget Cheesecake 2.00kg,,,,,,,,,,,,,14ptn,,,,Frozen,CS13_200460,,,,0%,,,"Case of,6",£89.89,
,,,,,,,,,,,227875,,,,,,/bbimages/1/cd7aad4f-c7c0-4915-9a2c-9e079799c1c1.jpg,,,Discover the Choice Chicken Casserole & Dumplings 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,,£1.90,
,,,,,,,,,,,227829,,,,,,/bbimages/1/00e83a6b-2d84-4d7b-ad86-c3295b59221d.jpg,,,Discover the Choice Chicken in Black Bean Sauce with Egg Fried Rice 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,"Case of,6",£11.40,
,,,,,,,,,,,175544,,,,,,/bbimages/1/a6b1d772-580f-4e6b-b284-045b253afd82.jpg,,,Chef's Larder 10 Large Yorkshire Puddings 1150g,,,,,,,,,,,,,10x115g,,,,Frozen,CS13_200440,,,,0%,,,,£5.99,
,,,,,,,,,,,888206,,,,,,/bbimages/1/ea3efd25-db97-4941-b97b-29992a56ea6c.jpg,,,Chef's Larder 100 (average) Buffet Sausage Rolls 1.6kg,,,,,,,,,,,,,100s,,,,Frozen,CS13_200440,,,,0%,,,"Case of,6",£19.09,
,,,,,,,,,,,575220,,,,,,/bbimages/1/ea3efd25-db97-4941-b97b-29992a56ea6c.jpg,,,Chef's Larder 100 (average) Buffet Sausage Rolls 1.6kg,,,,,,,,,,,,,100s,,,,Frozen,CS13_200440,,,,0%,,,,£3.19,
,,,,,,,,,,,105127,,,,,,/bbimages/1/fac5aae8-490d-4950-bf3a-d8db7a004961.jpg,,,Chef's Larder Premium 30 (Average) Cumberland Sausages 2.27kg,,,,,,,,,,,,,2.27kg,,,,Frozen,CS13_200450,,,,0%,,,,£10.99,
,,,,,,,,,,,195771,,,,,,/bbimages/1/74764adc-abdb-426a-8589-0c64f2d17242.jpg,,,Chef's Larder Premium 6oz Gourmet 90% Steak Burgers 30 x 170g (5.1kg),,,,,,,,,,,,,30x170g,,,,Frozen,CS13_200450,,,,0%,,,,£26.99,
,,,,,,,,,,,195772,,,,,,/bbimages/1/e27aa4fc-96a9-4fb1-bd06-0e8e547c7c7b.jpg,,,Chef's Larder Premium 8oz Gourmet 90% Steak Burgers 24 x 227g (5.45kg),,,,,,,,,,,,,24x227g,,,,Frozen,CS13_200450,,,,0%,,,,£29.99,
,,,,,,,,,,,667568,,,,,,/bbimages/1/b281acd3-b485-4154-b866-7658c0b7b101.jpg,,,The Ice Co Party Ice Cubes 2kg,,,,,,,,45.9%,,,,£1.49,2.27kg,,,,Frozen,CS13_200500,,,,0%,,,"Case of,6",£4.84,
,,,,,,,,,,,219358,,,,,,/bbimages/1/eb5a81d9-4036-42ae-ba70-d436aa419e47.jpg,,,English Cheesecake Company Honeycomb Golden Nugget Cheesecake 2.00kg,,,,,,,,,,,,,14ptn,,,,Frozen,CS13_200460,,,,0%,,,,£14.99,
,,,,,,,,,,,227842,,,,,,/bbimages/1/00e83a6b-2d84-4d7b-ad86-c3295b59221d.jpg,,,Discover the Choice Chicken in Black Bean Sauce with Egg Fried Rice 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,,£1.90,
,,,,,,,,,,,227856,,,,,,/bbimages/1/c6a19e57-9d8c-4a0f-bdf2-73dce840cded.jpg,,,Discover the Choice Chicken Jalfrezi with Pilau Rice 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,"Case of,6",£11.40,
,,,,,,,,,,,203074,,,,,,/bbimages/1/7db54266-83a3-4897-9dd0-987e20c7946e.jpg,,,Chef's Larder 24 Buffet Pork Pies,,,,,,,,,,,,,24x60g,,,,Frozen,CS13_200440,,,,0%,,,,£7.99,
,,,,,,,,,,,176688,,,,,,/bbimages/1/1f764ed8-d4d3-477f-b870-7fb6d1f4c542.jpg,,,Chef's Larder 30 Ciabatta,,,,,,,,,,,,,30x120g,,,,Frozen,CS13_200440,,,,0%,,,,£13.49,
,,,,,,,,,,,612531,,,,,,/bbimages/1/ddb56fbc-5efc-4972-bff1-30a99bcfe381.jpg,,,Chef's Larder 30 Demi Baguettes,,,,,,,,,,,,,30pk,,,,Frozen,CS13_200440,,,,0%,,,,£7.89,
,,,,,,,,,,,208526,,,,,,/bbimages/1/ad626a8c-4daa-4c1b-b9ec-aec8ce3db463.jpg,,,Chef's Larder Premium Gourmet Chilli Hot Dogs 1.5kg,,,,,,,,,,,,,1.5kg,,,,Frozen,CS13_200450,,,,0%,,,"Case of,5",£49.95,
,,,,,,,,,,,667576,,,,,,/bbimages/1/b281acd3-b485-4154-b866-7658c0b7b101.jpg,,,The Ice Co Party Ice Cubes 2kg,,,,,,,,33.6%,,,,£1.49,2.27kg,,,,Frozen,CS13_200500,,,,0%,,,,£0.99,
,,,,,,,,,,,195252,,,,,,/bbimages/1/e3d63a87-6ae1-4263-855f-eb93bdd4bbbb.jpg,,,Chef's Larder Vanilla Flavour Ice Cream 4 Litres,,,,,,,,,,,,,4ltr,,,,Frozen,CS13_200500,,,,20%,,,"Case of,6",£19.69,
,,,,,,,,,,,231505,,,,,,/bbimages/1/389cf473-7d60-4264-adc1-152162eb2ccf.jpg,,,English Cheesecake Company Luxury Vanilla Cheesecake with Lotus Biscoff 1.8kg,,,,,,,,,,,,,14ptn,,,,Frozen,CS13_200460,,,,0%,,,"Case of,6",£89.89,
,,,,,,,,,,,231507,,,,,,/bbimages/1/389cf473-7d60-4264-adc1-152162eb2ccf.jpg,,,English Cheesecake Company Luxury Vanilla Cheesecake with Lotus Biscoff 1.8kg,,,,,,,,,,,,,14ptn,,,,Frozen,CS13_200460,,,,0%,,,,£14.99,
,,,,,,,,,,,227857,,,,,,/bbimages/1/c6a19e57-9d8c-4a0f-bdf2-73dce840cded.jpg,,,Discover the Choice Chicken Jalfrezi with Pilau Rice 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,,£1.90,
,,,,,,,,,,,254613,,,,,,/bbimages/1/73dd3b89-b578-40c4-887f-10ca4bbbf536.jpg,,,Discover the Choice Chicken Korma with Pilau Rice 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,"Case of,6",£11.40,
,,,,,,,,,,,254614,,,,,,/bbimages/1/73dd3b89-b578-40c4-887f-10ca4bbbf536.jpg,,,Discover the Choice Chicken Korma with Pilau Rice 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,,£1.90,
,,,,,,,,,,,176690,,,,,,/bbimages/1/63e6c8b9-6136-47b0-b5db-c2b7b0ba2e93.jpg,,,Chef's Larder 30 Demi Baguettes,,,,,,,,,,,,,30s,,,,Frozen,CS13_200440,,,,0%,,,,£8.49,
,,,,,,,,,,,176692,,,,,,/bbimages/1/8169bf95-6959-4d5a-b9af-f82c16484246.jpg,,,Chef's Larder 30 Panini,,,,,,,,,,,,,30s,,,,Frozen,CS13_200440,,,,0%,,,,£10.39,
,,,,,,,,,,,77308,,,,,,/bbimages/1/6aa34840-a029-4a00-910d-ae50d5b13471.jpg,,,Chef's Larder 32 Teacakes,,,,,,,,,,,,,32s,,,,Frozen,CS13_200440,,,,0%,,,,£11.99,
,,,,,,,,,,,208527,,,,,,/bbimages/1/ad626a8c-4daa-4c1b-b9ec-aec8ce3db463.jpg,,,Chef's Larder Premium Gourmet Chilli Hot Dogs 1.5kg,,,,,,,,,,,,,1.5kg,,,,Frozen,CS13_200450,,,,0%,,,,£9.99,
,,,,,,,,,,,208528,,,,,,/bbimages/1/9d7bfa27-cbc7-4ba4-a52a-616fb952b63f.jpg,,,Chef's Larder Premium Gourmet Wild Boar Hot Dogs 1.5kg,,,,,,,,,,,,,1.5kg,,,,Frozen,CS13_200450,,,,0%,,,"Case of,5",£49.95,
,,,,,,,,,,,195253,,,,,,/bbimages/1/e3d63a87-6ae1-4263-855f-eb93bdd4bbbb.jpg,,,Chef's Larder Vanilla Flavour Ice Cream 4 Litres,,,,,,,,,,,,,4ltr,,,,Frozen,CS13_200500,,,,20%,,,,£3.29,
,,,,,,,,,,,195226,,,,,,/bbimages/1/4dc957b4-00d3-484b-b863-8c7346116eba.jpg,,,Chef's Larder Chocolate Flavour Ice Cream 10 Litres,,,,,,,,,,,,,10ltr,,,,Frozen,CS13_200500,,,,20%,,,"Case of,2",£18.15,
,,,,,,,,,,,195227,,,,,,/bbimages/1/4dc957b4-00d3-484b-b863-8c7346116eba.jpg,,,Chef's Larder Chocolate Flavour Ice Cream 10 Litres,,,,,,,,,,,,,10ltr,,,,Frozen,CS13_200500,,,,20%,,,,£9.09,
,,,,,,,,,,,231502,,,,,,/bbimages/1/8bf85858-b008-4843-9fba-68c26fa45879.jpg,,,English Cheesecake Company Strawberries & Cream Cheesecake 1.89kg,,,,,,,,,,,,,14ptn,,,,Frozen,CS13_200460,,,,0%,,,"Case of,6",£89.89,
,,,,,,,,,,,231503,,,,,,/bbimages/1/8bf85858-b008-4843-9fba-68c26fa45879.jpg,,,English Cheesecake Company Strawberries & Cream Cheesecake 1.89kg,,,,,,,,,,,,,14ptn,,,,Frozen,CS13_200460,,,,0%,,,,£14.99,
,,,,,,,,,,,203475,,,,,,/graphics/ni/ni90.jpg,,,Lemon Meringue Roulade,,,,,,,,,,,,,2x10ptn,,,,Frozen,CS13_200460,,,,0%,,,,£16.29,
,,,,,,,,,,,254610,,,,,,/bbimages/1/5d52abb7-f3ae-4639-b745-c42dae967367.jpg,,,Discover the Choice Chicken Tikka Masala with Pilau Rice 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,"Case of,6",£11.40,
,,,,,,,,,,,254611,,,,,,/bbimages/1/5d52abb7-f3ae-4639-b745-c42dae967367.jpg,,,Discover the Choice Chicken Tikka Masala with Pilau Rice 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,,£1.90,
,,,,,,,,,,,875492,,,,,,/bbimages/1/29219aa3-2178-468d-8525-d1f819b9e581.jpg,,,Chef's Larder 40 (average) Sausage Rolls 1.8kg,,,,,,,,,,,,,40s,,,,Frozen,CS13_200440,,,,0%,,,"Case of,6",£22.09,
,,,,,,,,,,,875484,,,,,,/bbimages/1/29219aa3-2178-468d-8525-d1f819b9e581.jpg,,,Chef's Larder 40 (average) Sausage Rolls 1.8kg,,,,,,,,,,,,,40s,,,,Frozen,CS13_200440,,,,0%,,,,£3.69,
,,,,,,,,,,,197061,,,,,,/bbimages/1/f36a9f17-bbb7-4b67-8a4d-831ab6244cb7.jpg,,,Chef's Larder 48 Hot Dog Rolls,,,,,,,,,,,,,48s,,,,Frozen,CS13_200440,,,,0%,,,,£5.79,
,,,,,,,,,,,208529,,,,,,/bbimages/1/9d7bfa27-cbc7-4ba4-a52a-616fb952b63f.jpg,,,Chef's Larder Premium Gourmet Wild Boar Hot Dogs 1.5kg,,,,,,,,,,,,,1.5kg,,,,Frozen,CS13_200450,,,,0%,,,,£9.99,
,,,,,,,,,,,118936,,,,,,/bbimages/1/2f89a0c3-5d47-4ed0-a93c-a8f5bc0a3de1.jpg,,,Chef's Larder Quick Cook 80% Beef Burgers 24 x 113g (2.71kg),,,,,,,,,,,,,24x113g,,,,Frozen,CS13_200450,,,,0%,,,,£13.99,
,,,,,,,,,,,84627,,,,,,/bbimages/1/df73d0dd-8f1c-41cb-9f88-a5c5f9e8158c.jpg,,,Chef's Larder Texan 100% Beef Burgers 48 x 113g (5.42kg),,,,,,,,,,,,,48x113g,,,,Frozen,CS13_200450,,,,0%,,,,£26.99,
,,,,,,,,,,,223758,,,,,,/bbimages/1/6fefb560-208f-401c-9d44-521b876cf9af.jpg,,,Chef's Larder Premium Luxury Double Chocolate Dairy Ice Cream 4 Litres,,,,,,,,,,,,,4ltr,,,,Frozen,CS13_200500,,,,20%,,,"Case of,6",£56.89,
,,,,,,,,,,,223759,,,,,,/bbimages/1/6fefb560-208f-401c-9d44-521b876cf9af.jpg,,,Chef's Larder Premium Luxury Double Chocolate Dairy Ice Cream 4 Litres,,,,,,,,,,,,,4ltr,,,,Frozen,CS13_200500,,,,20%,,,,£9.49,
,,,,,,,,,,,195259,,,,,,/bbimages/1/1a5f9f15-f9fa-4a4e-97ad-0ae8987e1586.jpg,,,Chef's Larder Soft Scoop Chocolate Flavour Ice Cream 4 Litres,,,,,,,,,,,,,4ltr,,,,Frozen,CS13_200500,,,,20%,,,"Case of,6",£21.49,
,,,,,,,,,,,78489,,,,,,/bbimages/1/17a8e021-56d0-47e9-bed3-24bd1f37a9c0.jpg,,,Sidoli Caramel Apple Pie 1.900kg,,,,,,,,,,,,,14ptn,,,,Frozen,CS13_200460,,,,0%,,,"Case of,6",£77.89,
,,,,,,,,,,,78492,,,,,,/bbimages/1/17a8e021-56d0-47e9-bed3-24bd1f37a9c0.jpg,,,Sidoli Caramel Apple Pie 1.900kg,,,,,,,,,,,,,14ptn,,,,Frozen,CS13_200460,,,,0%,,,,£12.99,
,,,,,,,,,,,227893,,,,,,/bbimages/1/d2d33d42-4af5-44ed-bfc5-839457261917.jpg,,,Discover the Choice Chilli Con Carne with Rice 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,"Case of,6",£11.40,
,,,,,,,,,,,227894,,,,,,/bbimages/1/d2d33d42-4af5-44ed-bfc5-839457261917.jpg,,,Discover the Choice Chilli Con Carne with Rice 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,,£1.90,
,,,,,,,,,,,385161,,,,,,/bbimages/1/1d63d25b-7feb-406f-aef7-9079f4a22e54.jpg,,,Chef's Larder 48 Jumbo Hot Dog Rolls,,,,,,,,,,,,,48pk,,,,Frozen,CS13_200440,,,,0%,,,,£9.19,
,,,,,,,,,,,384370,,,,,,/bbimages/1/b585b1ba-3c86-4994-aac4-7ebd324b84d9.jpg,,,Chef's Larder 48 Large Seeded Burger Buns,,,,,,,,,,,,,48pk,,,,Frozen,CS13_200440,,,,0%,,,,£8.39,
,,,,,,,,,,,66963,,,,,,/bbimages/1/ed73abb6-4298-401a-a4e9-25829716820e.jpg,,,Paragon Quality Foods Ltd Wholebeef Halal Burgers 48 x 113g (5.42kg),,,,,,,,,,,,,48x113g,,,,Frozen,CS13_200450,,,,0%,,,,£24.99,
,,,,,,,,,,,205762,,,,,,/bbimages/1/6a778d05-b440-4a4c-8bf3-65c1f706eddb.jpg,,,Birds Eye Original 4 Beef Quarter Pounders with Onion 454g,,,,,,,,24.8%,,,,£2.99,454g,,,,Frozen,CS13_200450,,,,0%,,,"Case of,12",£26.99,
,,,,,,,,,,,195262,,,,,,/bbimages/1/1a5f9f15-f9fa-4a4e-97ad-0ae8987e1586.jpg,,,Chef's Larder Soft Scoop Chocolate Flavour Ice Cream 4 Litres,,,,,,,,,,,,,4ltr,,,,Frozen,CS13_200500,,,,20%,,,,£3.59,
,,,,,,,,,,,195249,,,,,,/bbimages/1/72df1e79-ce07-4701-89b2-e85f1a1a8e5b.jpg,,,Chef's Larder Soft Scoop Dairy Vanilla Flavour Ice Cream 4 Litres,,,,,,,,,,,,,4ltr,,,,Frozen,CS13_200500,,,,20%,,,"Case of,6",£35.89,
,,,,,,,,,,,197003,,,,,,/bbimages/1/42e45376-ce05-40ab-a56b-65b66e6ed90e.jpg,,,Chef's Larder Hash Browns 1.36kg,,,,,,,,,,,,,1.36kg,,,,Frozen,CS13_200490,,,,0%,,,"Case of,10",£26.89,
,,,,,,,,,,,234193,,,,,,/bbimages/1/10aae9cc-5edd-4569-a3bb-f7fb3c618834.jpg,,,Sidoli Gluten Free Alabama Fudge Cake 2.150kg,,,,,,,,,,,,,14ptn,,,,Frozen,CS13_200460,,,,0%,,,"Case of,6",£71.89,
,,,,,,,,,,,234194,,,,,,/bbimages/1/10aae9cc-5edd-4569-a3bb-f7fb3c618834.jpg,,,Sidoli Gluten Free Alabama Fudge Cake 2.150kg,,,,,,,,,,,,,14ptn,,,,Frozen,CS13_200460,,,,0%,,,,£11.99,
,,,,,,,,,,,227877,,,,,,/bbimages/1/83ae05ae-52b8-4c3e-8113-105a9928b5c2.jpg,,,Discover the Choice Cottage Pie 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,"Case of,6",£11.40,
,,,,,,,,,,,227878,,,,,,/bbimages/1/83ae05ae-52b8-4c3e-8113-105a9928b5c2.jpg,,,Discover the Choice Cottage Pie 450g,,,,,,,,36.5%,,,,£2.99,450g,,,,Chilled,CS13_200400,,,,0%,,,,£1.90,
,,,,,,,,,,,243596,,,,,,/bbimages/1/2dd14e97-6f74-4b1f-a0aa-bb1ea20cc482.jpg,,,Chef's Larder 60 Pizza Dough Pucks,,,,,,,,,,,,,60x185g,,,,Frozen,CS13_200440,,,,0%,,,,£14.19,
,,,,,,,,,,,147703,,,,,,/bbimages/1/7aca1ee8-e53b-4009-a052-e6de9dcbf88a.jpg,,,Chef's Larder 72 Garlic Bread Slices,,,,,,,,,,,,,72s,,,,Frozen,CS13_200440,,,,0%,,,,£7.29,
,,,,,,,,,,,243107,,,,,,/bbimages/1/6a778d05-b440-4a4c-8bf3-65c1f706eddb.jpg,,,Birds Eye Original 4 Beef Quarter Pounders with Onion 454g,,,,,,,,24.8%,,,,£2.99,454g,,,,Frozen,CS13_200450,,,,0%,,,,£2.25,
,,,,,,,,,,,464339,,,,,,/bbimages/1/14f51412-1f6f-4172-981c-96a2128a58f0.jpg,,,Blakemans Lincolnshire Supreme Sausage 8's 4.54kg,,,,,,,,,,,,,4.54kg,,,,Frozen,CS13_200450,,,,0%,,,,£14.99,
,,,,,,,,,,,195250,,,,,,/bbimages/1/72df1e79-ce07-4701-89b2-e85f1a1a8e5b.jpg,,,Chef's Larder Soft Scoop Dairy Vanilla Flavour Ice Cream 4 Litres,,,,,,,,,,,,,4ltr,,,,Frozen,CS13_200500,,,,20%,,,,£5.99,
,,,,,,,,,,,195224,,,,,,/bbimages/1/495537fb-c460-4a79-8276-a59878645850.jpg,,,Chef's Larder Soft Scoop Strawberry Flavour Ice Cream 10 Litres,,,,,,,,,,,,,10ltr,,,,Frozen,CS13_200500,,,,20%,,,"Case of,2",£18.15,
,,,,,,,,,,,195225,,,,,,/bbimages/1/495537fb-c460-4a79-8276-a59878645850.jpg,,,Chef's Larder Soft Scoop Strawberry Flavour Ice Cream 10 Litres,,,,,,,,,,,,,10ltr,,,,Frozen,CS13_200500,,,,20%,,,,£9.09,
,,,,,,,,,,,197005,,,,,,/bbimages/1/42e45376-ce05-40ab-a56b-65b66e6ed90e.jpg,,,Chef's Larder Hash Browns 1.36kg,,,,,,,,,,,,,1.36kg,,,,Frozen,CS13_200490,,,,0%,,,,£2.69,
,,,,,,,,,,,182765,,,,,,/bbimages/1/41f77c0f-d2c0-4f8a-85a5-c7c8b30c4024.jpg,,,Chef's Larder Premium Extra Chunky Gourmet Chips 2.5kg,,,,,,,,,,,,,2.5kg,,,,Frozen,CS13_200490,,,,0%,,,"Case of,4",£12.75,
,,,,,,,,,,,182767,,,,,,/bbimages/1/41f77c0f-d2c0-4f8a-85a5-c7c8b30c4024.jpg,,,Chef's Larder Premium Extra Chunky Gourmet Chips 2.5kg,,,,,,,,,,,,,2.5kg,,,,Frozen,CS13_200490,,,,0%,,,,£3.19,
,,,,,,,,,,,260676,,,,,,/bbimages/1/cce43da9-100e-4b35-ac79-eb3c35b13cec.jpg,,,Apple Pie 1.1kg,,,,,,,,,,,,,1.1kg,,,,Frozen,CS13_200460,,,,0%,,,"Case of,6",£34.69,
,,,,,,,,,,,260677,,,,,,/bbimages/1/cce43da9-100e-4b35-ac79-eb3c35b13cec.jpg,,,Apple Pie 1.1kg,,,,,,,,,,,,,1.1kg,,,,Frozen,CS13_200460,,,,0%,,,,£5.79,
,,,,,,,,,,,178324,,,,,,/bbimages/1/64de5b9e-ec0a-41b5-9d53-0e8ca692656a.jpg,,,Aunt Bessie's Apple Crumble 240g,,,,,,,,21.4%,,,,£1.00,240g,,,,Frozen,CS13_200460,,,,0%,,,"Case of,8",£6.29,
,,,,,,,,,,,227787,,,,,,/bbimages/1/ba5797fd-b8b3-49ed-b101-4f5c33662240.jpg,,,Discover the Choice Fish Pie 400g,,,,,,,,36.5%,,,,£2.99,400g,,,,Chilled,CS13_200400,,,,0%,,,"Case of,6",£11.40,
,,,,,,,,,,,238334,,,,,,/bbimages/1/4ed27624-d502-4c3c-8dc3-c5c6dc613b38.jpg,,,Chef's Larder Cheese & Onion Quiche 1.27kg,,,,,,,,,,,,,1.27kg,,,,Frozen,CS13_200440,,,,0%,,,"Case of,10",£48.89,
,,,,,,,,,,,238335,,,,,,/bbimages/1/4ed27624-d502-4c3c-8dc3-c5c6dc613b38.jpg,,,Chef's Larder Cheese & Onion Quiche 1.27kg,,,,,,,,,,,,,1.27kg,,,,Frozen,CS13_200440,,,,0%,,,,£4.89,
